id,sku,name,category,description,price,stock_quantity,image_url,product_url
99,GEN-42F17FFB,Sonicgear Studiopod V Hd Bluetooth Speaker,Speakers,"Overview:
Features :
Total System Power: 80Watt (RMS)
Bluetooth 5.0
RCA Input
Optical Input
Channel 2.0
Master Volume Control
Power Output: 40W
S/N ratio: 80 dB
Frequency Range : 40Hz - 20K Hz
Speaker Unit :
Full Range Driver Bass : 4inch (102mm) x 2
Twieeter Unit : 1inch (25.4mm) x 2
Product Dimension :
Speaker Dimension : Length 146 x Width 142 x Height 219 mm",54155.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2023-10/SonigearStudioPodV.jpg?itok=gLQsJejG,https://lifestore.lk/product/sonicgear-studiopod-v-hd-bluetooth-speaker
100,GEN-523B16FD,Sonicgear Neox 7 Bluetooth Speaker,Speakers,"Overview:
SonicGear Neox 7 Features:
Bass | Cleaar | Rich Vocal
6.5"" Bass Driver | Solid sound with high clarity | Produces low loss & low distortion sound
8 Hours Bass Driver | Playtime with 1500 mAh Battery Capacity
TWS Bluetooth Technology | Connects 2 Speaker at a time
Support TF Card
Bluetooth 5.0
Aux-Input
FM Radio
Rechargeable
High Compatibility",6685.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2023-10/SoniGearNeox7.jpg?itok=-9GhjyDF,https://lifestore.lk/product/sonicgear-neox-7-bluetooth-speaker
101,GEN-8DAEDAED,Nascloud A1 Cloud Storage Adaptor,Storage Devices,"Overview:
A1 is a USB cloud storage specially designed for family or use, which allows to convert your hard disk/SSD/pendrive into private cloud storage. A1 supports one-button backup from your smart devices such as mobile phones, tablet, etc., to the A1.

Specifications:
It is a kind of data storage solution that make hard disk/SSD/pendrive a private cloud storage.
An USB NAS adapter that can turn external USB storage into network access very easily, taking only several to set up A1 and then you can access your data in the HDD, SSD or USB drive plugged to A1 anywhere.
All video & photos can be backup automatically, and supports one-click smart backup design, free storage space.
Supports 4-6 person to access at the same time via mobile phones, pc, etc.
Encrypted space, allows to share the private files, with no limits on network speed.
Compatible for Windows/Linux/ OS/Android 7, or iOS 8.0 Version or above.",11640.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2021-06/NAS1CloudStorage.jpg?itok=7yBGjUfu,https://lifestore.lk/product/nascloud-a1-cloud-storage-adaptor
102,GEN-0C65C95B,Alexa Echo Show 8 Hd Smart Display,Smart Home Corner,"Overview:
Alexa can show you even more - 8” HD touchscreen, adaptive color, and stereo speakers bring entertainment to life. Make video calls with a 13 MP camera that uses auto-framing to keep you centered.
Stay in frame - Make video calls with a new camera that frames and centers automatically. Simply ask Alexa to call your contacts.
Make life easier at home - Glance at your calendars and reminders. Get daily recipe ideas and cook along hands-free with step-by-step instructions. Use your voice to set timers, update lists, and see news or traffic updates.
Manage your smart home - Look in when you're away with the built-in camera. Control compatible devices like cameras, lights, and more using the interactive display, your voice, or your motion.
Be entertained - Enjoy TV shows and movies in HD and stereo with Prime Video, Netflix, and more. Or ask Alexa to stream Amazon Music, Apple Music, or Spotify.
Put your memories on display - Use Amazon Photos to turn your home screen into a digital frame. Adaptive color helps your favorite photos look great in any light.
Designed to protect your privacy - Amazon is not in the business of selling your personal information to others. Built with multiple layers of privacy controls including a mic/camera off button and a built-in camera shutter.",73560.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2023-03/AlexaEcoShow8.jpg?itok=C9f3xquS,https://lifestore.lk/product/alexa-echo-show-8-hd-smart-display
103,GEN-404A87A4,Prolink Smart Led Light Strip 2M,Smart Home Corner,"Overview:
Enjoy the full spectrum of everyday light with your
DS-3602 Smart LED Light Strip
. A simple touch or voice command is all you need to create the perfect home ambience, adjust lighting color or brightness, and even schedule it to your sleep/wake schedule.

Specifications:
Input Voltage / Frequency
- 100~240V, 50/60Hz
Input Power
- RGB: 3.6W/W: 6.5W
Input Current
- 1A max
Standby Power
- < 1W
Operation temperature
- -10 to 40 degree celsius
Lumen
- 700LM (2 meters), 1750LM (5 meters)
Colour Temperature
- 2800 - 3200K
LED Specification
- 2800K 550mA, 3200K 550mA, 5050RGB 300mA
Coverage Area
- 160 degree
Function
- CCT, Dimming, RGB, Dreamcolor
Colour
- 16 million colours
Wireless Standard
- IEEE 802.11 b/g/n 2.4GHz
IP Rating
- IP44
LED Strip Length
- 2 meters
Strip Cuttable
- Yes (Every 10cm)
Strip Extendable
- Yes, up to 10 metres
Power Adapter - 1 x 12V 1A",9935.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-05/SmartLEDStrip.jpg?itok=yBRg8wpO,https://lifestore.lk/product/prolink-smart-led-light-strip-2m
104,GEN-BA3BD958,Prolink Wi Fi Smart Plug Uk 3 Pin,Smart Home Corner,"Overview:
Convert your non-smart appliances into your Smart Home system with the intuitive to use,
DS-3202M Wi-Fi Smart Plug
.
Input Voltage - AC 100-250V
Maximum Load Current - 13A
Maximum Load -3250W
Standby Power-Less than 0.5W
Working Temperature >> -10ºC to 50ºC
Wireless
Wireless Frequency Range-2.4GHz
Wireless Transmission Power-Up to 16dBm
Wireless Standard-IEEE 802.11 b/g/n

Specifications:
Input Voltage - AC 100-250V
Maximum Load Current - 13A
Maximum Load - 3250W
Standby Power - Less than 0.5W
Working Temperature - -10ºC to 50ºC
Wireless Frequency Range - 2.4GHz
Wireless Transmission Power- Up to 16dBm
Wireless Standard - IEEE 802.11 b/g/n
Smart Control
Automation (based on weather conditions, preferred timing or device status)
Tap-to-Run (control a group of devices with a single tap on your smartphone)
Voice Control
Amazon Alexa, Google Assistant
Overload Protection
Auto switch-off when exceed 260V/17A
Surge Protection
Up to 2KV",6450.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-05/Wi-FiSmartPlug.jpg?itok=JLfr3BBD,https://lifestore.lk/product/prolink-wi-fi-smart-plug-uk-3-pin
105,GEN-879942FC,Alexa Echo Dot Smart Speaker,Smart Home Corner,"Overview:
Alexa Echo Dot (5th Gen) Smart speaker with clock and Alexa.
OUR BEST SOUNDING ECHO DOT YET – Enjoy an improved audio experience compared to any previous Echo Dot with Alexa for clearer vocals, deeper bass and vibrant sound in any room.
CHECK THE TIME AND MORE AT A GLANCE – The improved LED display shows you the time, alarms, weather, song titles and more.
YOUR FAVORITE MUSIC AND CONTENT – Play music, audiobooks, and podcasts from Amazon Music, Apple Music, Spotify and others or via Bluetooth throughout your home.
ALEXA IS READY TO HELP – Ask Alexa to show you weather and song titles, set hands-free timers, get answers to your questions and even hear jokes. Need a few extra minutes in the morning? Just tap your Echo Dot with clock to snooze your alarm.
KEEP YOUR HOME COMFORTABLE – Control compatible smart home devices with your voice and routines triggered by built-in motion or indoor temperature sensors. Create routines to automatically turn on compatible lights when you walk into a room, or start a fan if the inside temperature goes above your comfort zone.
DESIGNED TO PROTECT YOUR PRIVACY – Amazon is not in the business of selling your personal information to others. Built with multiple layers of privacy controls, including a mic off button.
DO MORE WITH DEVICE PAIRING – Fill your home with music using compatible Echo devices in different rooms, create a home theatre system with Fire TV, and extend wifi coverage with a compatible eero network so you can say goodbye to drop-offs and buffering.
CLIMATE PLEDGE FRIENDLY – We considered sustainability in the design of this device with 100% recyclable packaging, 100% post-consumer recycled polyester yarn, and 55% post-consumer recycled plastics.",46305.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2023-03/AlexaEcoDot5.jpg?itok=4NJ_eLFa,https://lifestore.lk/product/alexa-echo-dot-smart-speaker
106,GEN-F0F391E8,Prolink Smart Led Light Strip 5M,Smart Home Corner,"Overview:
Enjoy the full spectrum of everyday light with your
DS-3602 Smart LED Light Strip
. A simple touch or voice command is all you need to create the perfect home ambience, adjust lighting color or brightness, and even schedule it to your sleep/wake schedule.

Specifications:
Input Voltage / Frequency
- 100~240V, 50/60Hz
Input Power
- RGB: 3.6W/W: 6.5W
Input Current
- 1A max
Standby Power
- < 1W
Operation temperature
- -10 to 40 degree celsius
Lumen
- 700LM (2 meters), 1750LM (5 meters)
Colour Temperature
- 2800 - 3200K
LED Specification
- 2800K 550mA, 3200K 550mA, 5050RGB 300mA
Coverage Area
- 160 degree
Function
- CCT, Dimming, RGB, Dreamcolor
Colour
- 16 million colours
Wireless Standard
- IEEE 802.11 b/g/n 2.4GHz
IP Rating
- IP44
LED Strip Length
- 5 meters
Strip Cuttable
- Yes (Every 10cm)
Strip Extendable
- Yes, up to 10 metres
Power Adapter - 1 x 12V 1A",15905.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-05/SmartLEDStrip_0.jpg?itok=CDVI1KNa,https://lifestore.lk/product/prolink-smart-led-light-strip-5m
107,GEN-CA03800E,Prolink Smart Wi Fi Led Bulb 12W E27,Smart Home Corner,"Overview:
Enjoy the full spectrum of everyday light with your DS-3601 Smart LED Bulb. A simple touch or voice command is all you need to create the perfect home ambience, adjust lighting color or brightness, and even schedule it to your sleep/wake schedule.
Hub-free
Remote control
Smart timer
Tunable white control
16 Million Colors
Voice Control
Wi-Fi + Bluetooth Control
Smart scheduling
Scenario Customization

Specifications:
Input Voltage / Frequenc
y - AC220-240V 50Hz
Input Power
- 9W +/- 10% or 12W +/- 10%
Input Current
- 0.1A max (9W) , 0.15A max (12W)
PF
- > 0.5
Output Current
- 285-315mA (9W)/ 337-372mA (12W)
Output No-load Voltage
- 29VDC max (9W)/ 27VDC max (12W)
Rated Voltage
- 24-28VDC (9W)/ 20-27VDC (12W)
Efficiency
- ≥ 85%, 230V/50Hz (9W) / ≥ 75%, 230V/50Hz (12W)
Standby Power
- < 1W
Surge Protection
- Up to 1.5KV
Operation Temperature
-10 to 40 degree celsius
Optoelectronic Specification
- Lumen - 850-900LM (9W) / 1050LM (12W)
Colour Temperature
- 2700 - 6500K
Colour Rendering Index
- ≥80
Coverage Area
- 160 degree (9W) / 180 degree (12W)
LED Specification (9W)
- 2700K 2835 9V 100mA / 6500K 2835 9V 100mA / 3528RGB 60mA
LED Specification (12W)
- 2700K 2835 9V 100mA 120LM/ 6500K 2835 9V 100mA 120LM / 5050RGB 60mA
Lifetime
- 25000 hours (9W) / 20000 hours (12W)
Socket
- E27
Function
- CCT, Dimming, RGB
Colour
- 16 million colours
Wireless Standard
- IEEE 802.11 b/g/n",5285.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-05/SmartWiFiBulb2_0.jpg?itok=X8KBjrg2,https://lifestore.lk/product/prolink-smart-wi-fi-led-bulb-12w-e27
108,GEN-945F3812,Prolink Smart Remote Control,Smart Home Corner,"Overview:
Be in complete control of your appliances via the Smart Remote Controller. Paired with our mEzee App, you will be able to switch on lights, air-conditioning, and even turn-up the volume on your smart TV.
One App Control
IR & RF Available
No hub required
Easy Setup
Cybersecurity Certified
Smart Scheduler
Plug & Play
Voice Control
Mobile Control
Scenario Customization

Specifications:
HARDWARE
Interface
Micro USB power input
LED
1 x LED indicator
Power Supply
DC 5V 1A (power adapter - optional)
WIRELESS
Wireless Frequency Range - 2.4 ~ 2.4835GHz
Wireless Transmission Power
Up to 20dBm
Wireless Standard
IEEE 802.11 b/g/n
Wireless Security
WPA/WPA2, WPA-PSK/WPA2-PSK encryption
INFRARED
Infrared Frequency - 38KHz
Infrared Remote Control Distance
Up to 10m
RADIO
Radio Frequency - 433/315MHz
SOFTWARE
App support
Android 5.0 and above, IOS 9.0 and above
IR Appliances
TV, Set-top Box, TV Box, Air-con, Fan, Lighting System, Audio System, Projector, DVD Player, Camera, Heater, Purifier, DIY Mode
RF Appliances
Curtain, Roller Shutter, Window Pusher, Hanger, Projector Screen, Garage Door, Retractable Door, RF Switch, Socket, Irrigation System, Fan light, Lighting System, DIY Mode",4660.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-05/SmartIR.jpg?itok=1cqhwWkf,https://lifestore.lk/product/prolink-smart-remote-control
109,GEN-30D8EDCC,Smart Air Purifier Tedi Color Camera,Smart Home Corner,"Overview:
Smart Air Purifier + TeDi Color Camera bundle offer",77205.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2022-12/SeasonalBonazaBundle2.jpg?itok=F9PLrKOo,https://lifestore.lk/product/smart-air-purifier-tedi-color-camera
110,GEN-6FE7A5EE,Smart Air Purifier,Smart Home Corner,"Overview:
TeDi Smart Air Purifier
Adjustable wind speeds
Timer
Wi-Fi Function
Child lock option
UV Filter

Specifications:
Model No.
Max-UV
Size
L 270 * W 303 * H 497 mm
Input
AC 100-240V 50/60 Hz
Power
50W
Noise
≤ 56 dB
Coverage Area
≤ 50 m2
Weight
4.6 KG",57650.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2022-06/AirPurifier1.jpg?itok=e1qq_sgS,https://lifestore.lk/product/smart-air-purifier
111,GEN-5029B54F,Smart Ac Controller,Smart Home Corner,"Overview:
Wi-Fi IR AC control plug with all in one Wi-Fi IR Blaster
Enables any split type air conditioner smart by plugging the air conditioner plug socket to the smart device
All features of the original remote control are provided via the TediSmart app
Pre-loaded with over 200 air conditioner remote codes built-in.
Provides real-time updates on the power consumption of the connected air  conditioner and data is stored for up to 12 months.

Specifications:
This device is recommended for Inverter type Split AC’s 9000 - 18000 BTU and  for non-inverter type AC’s equipped with 13A power socket.
Maximum load at start up: 16A",9505.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2021-06/TediAcControl.jpg?itok=4Kz8Pu7v,https://lifestore.lk/product/smart-ac-controller
112,GEN-6AC7E7EB,Alexa Echo Show 5 Smart Display,Smart Home Corner,"Overview:
See your day clearly with Alexa at the ready - Set alarms and timers, check your calendar or the news, make video calls with the 2 MP camera, and stream music or shows - all with your voice.
Add Alexa to your nightstand - Ease into the day with a routine that turns compatible lights on gradually. Or wake up to your news update, the weather forecast, and your favorite music.
Manage your smart home - Look in when you're away with the built-in camera. Control compatible devices like cameras, lights, and more using the interactive display, your voice, or your motion.
Connect with video calling - Use the 2 MP camera to call friends and family who have the Alexa app or an Echo device with a screen. Make announcements to other compatible devices in your home.
Be entertained - Ask Alexa to play TV shows and movies via Prime Video, Netflix, and more on the 5.5"" screen. Or stream favorites from Amazon Music, Apple Music, Spotify, and others. Subscriptions for some services required.
Put photos on (smart) display - Use Amazon Photos or Facebook to turn your home screen into a digital frame.
Designed to protect your privacy - Amazon is not in the business of selling your personal information to others. Built with multiple layers of privacy controls including a mic/camera off button and a built-in camera shutter.",59880.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2023-03/AlexaEcoShow5.jpg?itok=LwnfgBuA,https://lifestore.lk/product/alexa-echo-show-5-smart-display
113,GEN-03355E6E,Prolink Smart Wi Fi Led Bulb 9W E27,Smart Home Corner,"Overview:
Enjoy the full spectrum of everyday light with your DS-3601 Smart LED Bulb. A simple touch or voice command is all you need to create the perfect home ambience, adjust lighting color or brightness, and even schedule it to your sleep/wake schedule.
Hub-free
Remote control
Smart timer
Tunable white control
16 Million Colors
Voice Control
Wi-Fi + Bluetooth Control
Smart scheduling
Scenario Customization

Specifications:
Input Voltage / Frequenc
y - AC220-240V 50Hz
Input Power
- 9W +/- 10% or 12W +/- 10%
Input Current
- 0.1A max (9W) , 0.15A max (12W)
PF
- > 0.5
Output Current
- 285-315mA (9W)/ 337-372mA (12W)
Output No-load Voltage
- 29VDC max (9W)/ 27VDC max (12W)
Rated Voltage
- 24-28VDC (9W)/ 20-27VDC (12W)
Efficiency
- ≥ 85%, 230V/50Hz (9W) / ≥ 75%, 230V/50Hz (12W)
Standby Power
- < 1W
Surge Protection
- Up to 1.5KV
Operation Temperature
-10 to 40 degree celsius
Optoelectronic Specification
- Lumen - 850-900LM (9W) / 1050LM (12W)
Colour Temperature
- 2700 - 6500K
Colour Rendering Index
- ≥80
Coverage Area
- 160 degree (9W) / 180 degree (12W)
LED Specification (9W)
- 2700K 2835 9V 100mA / 6500K 2835 9V 100mA / 3528RGB 60mA
LED Specification (12W)
- 2700K 2835 9V 100mA 120LM/ 6500K 2835 9V 100mA 120LM / 5050RGB 60mA
Lifetime
- 25000 hours (9W) / 20000 hours (12W)
Socket
- E27
Function
- CCT, Dimming, RGB
Colour
- 16 million colours
Wireless Standard
- IEEE 802.11 b/g/n",4355.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-05/SmartWiFiBulb2.jpg?itok=bTTbDV0W,https://lifestore.lk/product/prolink-smart-wi-fi-led-bulb-9w-e27
114,GEN-8AAE0A8D,Prolink Ds 3105 3Mp Home Security Camera,Security Cameras,"Overview:
The Prolink Dual Band Home Security Camera (DS-3105) is a 3MP 2K Smart Wi-Fi Pan/Tilt/Zoom IP Camera. With its 120-degrees wide-angle lens and the additional night vision feature (clear visibility of up to 10 meters), the device enables users to capture sharp and clear moving objects both day and night – the perfect indoor monitoring device.
Prolink Home Security Camera can also be easily set up and connected to the wireless network with the Prolink mEzee mobile app, giving users full control to the device settings anytime, anywhere. With the built-in microSD card slot, videos can also be stored, and played back easily. Alternatively, recording can be saved directly to the cloud storage. Other key features include motion sensor and push notifications, which alerts users when there is a motion event detected.
Dual Band Wi-Fi
Full HD 3MP 2304 x 1296px
Secured private mode
Pan/tilt/zoom
Cybersecurity certified
Motion Detection & Tracking
Secured Private Mode
Night Vision
Wide Angled Lens-120""
Panaromic View with no blind spots
Two way Communication
Multi-Users
Mobile App
Video Recording
Easy Installation

Specifications:
Wireless Frequency Band
2.4/5GHz Dual Band
Wireless Output Power
Up to 20dBm
Wireless Channel Bandwidth
20MHz
Display
Image Sensor
1/2.7in Colour CMOS
Field of View
Wide angle 120°
IR-LED
Up to 10m range
Pan/Tilt/Zoom Control
Pan range: 360°
Tilt range: 130°
Digital zoom : Up to 6x
Interface
Micro USB Power Input
microSD card slot (up to 256GB)
Pinhole Reset
Yes
Voice Prompt
Voice prompt for camera status
Recording
Multiple Recording Options:
Continuous recording to microSD card
Motion detection recording to microSD card
Manual recording to mobile device
Cloud recording (Optional*)
Video
High video compression
Max resolution: Full HD 2304 x 1296 pixel
Audio
Built-in microphone and 1W speaker for 2-way communication
Alert Mechanism
Motion detection
Push notification on iOS and Android devices
System Requirement
OS Supported
Android 6.0 & above
iOS 9.0 & above",7990.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-05/Peolink3MPSecurityCamera1.jpg?itok=IB2rgTdr,https://lifestore.lk/product/prolink-ds-3105-3mp-home-security-camera
115,GEN-4DD7AB38,Prolink Ds 3106 3Mp Home Security Ip Camera,Security Cameras,,7450.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-11/3106-white-Front.png?itok=1k8WzJeu,https://lifestore.lk/product/prolink-ds-3106-3mp-home-security-ip-camera
116,GEN-7515FA31,Prolink Ds 3103 Dual Band Outdoor Security Camera,Security Cameras,,12900.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2025-09/03.png?itok=vUdjERA7,https://lifestore.lk/product/prolink-ds-3103-dual-band-outdoor-security-camera
117,GEN-37754C60,Siyol Gw1125 Wi Fi Camera,Security Cameras,"Overview:
Effective Vision Range – Daylight >20M , Night > 10m
Maximum Image Resolution  1280 x 720  pixels
Snapshot & Video Recording
Built-in Microphone & Speaker
Rotate-3600  & Tilt- 1100
Email  & Push Message to your phone
Micro SD Card Storage
Not compatible with SLT CCTV managed Solution however can be used as an standalone product.",7655.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2020-12/SiyolGW1125-img1.jpg?itok=PBJBqP26,https://lifestore.lk/product/siyol-gw1125-wi-fi-camera
118,GEN-F7358B08,Prolink 20W 2 Port Charger,Mobile Phones & Accessories,"Overview:
Charge 2 devices simultaneously (1 x USB-C, 1 x USB-A), up to 20W when connected to a single device. Uses latest GaN and Intellisense technology.
GaN technology
1 x Type-C PD 3.0 port
1 x Type-A QC 3.0 port
IntelliSense technolog

Specifications:
Input - AC 100V-240V, 50/60Hz, 0.6A max
Output - USB Type-C PD  (20W max) | USB Type-A QC  (18W max)
Charging Protocols - USB Type-C PD 3.0 - PPS, PD3.0 & PD2.0, QC4.0+, QC3.0, QC2.0, Apple 2.4A, BC1.2, Samsung 2A & AFC, Huawei FCP & SCP
USB Type -A QC 3.0 - QC 3.0 & QC 2.0, Apple 2.4A, BC1.2, Samsung 2A & AFC, Huawei FCP & SCP
Advanced Protection
Over-Voltage Protection
Over-Temperature Protection
Over Current Protection
Overload Protection
Short Circuit Protection",3990.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-08/ProlinkCharger1.jpg?itok=X4AxVBf4,https://lifestore.lk/product/prolink-20w-2-port-charger
119,GEN-6B29EE99,Prolink 3 Port Mobile Phone Charger,Mobile Phones & Accessories,"Overview:
Another travel gear to be added to your packing list. The 30W Travel Wall Charger is compact, light-weighted, and features 3 USB charging ports for simultaneous charging. It’s all you need for a smooth and worrisome-free journey.

Specifications:
INPUT
AC 100V-240V 50/60Hz
OUTPUT
USB Type A Quick Charge 3.0
3.6V-6.5V/3A, 6.5V-9V/2A, 9V-12V/1.5A (18W max
USB Type A 2.0
5V / 2.4A
USB Type A 2.0
5V / 2.4A
ADVANCED PROTECTION
Over-Voltage Protection
Over-Temperature Protection
Over Current Protection
Short Circuit Protection
Overload Protection",5090.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2021-06/ProlinkPTC32501.jpg?itok=vWdkKaWs,https://lifestore.lk/product/prolink-3-port-mobile-phone-charger
120,GEN-A5D99B42,Emark Mountain Bicycle,Bicycles,"Overview:
🚵‍♂️ Adventure or Everyday Ride? We’ve Got You Covered!
Elevate your cycling experience with the
Emark Mountain Bicycle
- expertly engineered for both adventure and performance. Built with a lightweight alloy frame, front suspension, and multi-speed gearing, it delivers smooth handling and exceptional control across any terrain.
From rugged mountain trails to long-distance rides, the Emark Mountain Bicycle ensures unmatched stability, comfort, and power - designed to keep up with your every challenge.
✅ Lightweight alloy frame for agility and strength
✅ Front suspension absorbs shocks for smoother rides
✅ Multi-speed gearing for flexible performance
✅ Disc brakes for safe and responsive stopping
Perfect for: Outdoor adventures, fitness rides, and off-road cycling enthusiasts.

Specifications:
⚙️ Product Specifications
Model Number:
FCMB01
Shifter:
EF51-7
Rear Derailleur:
TZ30
Front Derailleur:
TZ50
Gears:
21-Speed
Braking System:
Disc Brake
Dental Plate:
Iron Tooth Plate
Tire Size:
26 × 2.125
Rim:
Aluminium Alloy
Front Fork:
Iron Fork 31.8
Central Axis:
3S
Pedal:
Plastic
Weight:
14 kg
Warranty:
5 Years Warranty for Frame",37495.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2025-10/Untitled%20design%20%2833%29.png?itok=NpkTkXbM,https://lifestore.lk/product/emark-mountain-bicycle
121,GEN-6A31064F,Emark Hamilton Standard Bicycle,Bicycles,"Overview:
🚲
Emark Hamilton Standard Bicycle
The
Emark Hamilton Standard Bicycle
is the perfect choice for riders who value comfort, durability, and simplicity. Designed with a robust steel frame and 26-inch tires, it’s ideal for daily commutes, leisure rides, or light fitness cycling.
The Hamilton comes with a cushioned saddle, sturdy rear carrier, and a practical front basket — blending functionality with a timeless, elegant design.

Specifications:
⚙️ Product Specifications
Rim Material:
Aluminum Alloy
Wheel Size:
26″ Tire
Braking System:
Standard Brake
Load Capacity:
120kg – 150kg
Model Number:
FCSB01
Weight:
14 kg
Warranty:
5 Years Warranty for Frame",29900.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2025-10/Untitled%20design%20%2832%29_0.png?itok=4E85hn3N,https://lifestore.lk/product/emark-hamilton-standard-bicycle
122,GEN-BF4D0B88,Comstox Zlt T10 Max 4G Lte Router,"4G, 3G Routers","Overview:
ZLT T10 MAX is a 4G CPE with TYPE-C interface. It supports 2G/3G/4G communication and converts 2G/3G/4G wireless network data into WIFI signals. The device supports single frequency 40MHz bandwidth 2.4G WIFI4, supports NAT and DHCP, firewall and VPN functions.
It is suitable for various scenarios such as homes, small shops, and personal applications that require mobile Internet access, and provides users with reliable and high-speed 4G wireless broadband network access.

Specifications:
Hardware Features
Sanechips 4G chipset with broad network compatibility
4G universal frequency band design supporting global mainstream 4G bands (refer to hardware specifications for details)
Supports LTE speeds up to 50 Mbps (uplink) and 150 Mbps (downlink)
Single-band 2.4 GHz Wi-Fi 4 design with 40 MHz bandwidth
Type-C interface for power supply
USB RNDIS virtual network port support
One 100 Mbps Ethernet port
SLIC voice functionality support
Software Innovation
Supports IPv6/IPv4, TCP/IP, UDP, HTTP, and other standard network protocols
Built-in SMS functionality
Multi-APN management support
Traffic statistics and usage monitoring
Compatible with TR-069 platform management
PIN/PUK management support",9900.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2025-10/Untitled%20design%20%2825%29.png?itok=98luSsSm,https://lifestore.lk/product/comstox-zlt-t10-max-4g-lte-router
123,GEN-DDAE2DAA,Prolink Dl 7306 Cat4 4G Router,"4G, 3G Routers",,14980.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2025-02/Img03.png?itok=7JDyVg2T,https://lifestore.lk/product/prolink-dl-7306-cat4-4g-router
124,GEN-95F1F6E2,Prolink Dl 7202 Mobile Wi Fi Router,"4G, 3G Routers","Overview:
Enjoy high-speed wireless Internet access of up to 300Mbps on the go with this portable mobile Wi-Fi. Easy sharing and long-lasting battery life that allows you to stay connected when traveling.
Up to 16 shared connections
Insert a 4G SIM card to create your reliable personal Wi-Fi hotspot and start sharing a secured LTE connection with up to 16 Wi-Fi devices with your friends, family, or even new friends that you meet on your trip. You know how much we love staying connected.

Specifications:
Wireless standards - IEEE802.11b/g/n
Frequency - 2.4GHz
Speed rate - Up to 300Mbps
Wi-Fi output power - Max 20dBm
LTE data rate - CAT4, 150Mbps DL, 50Mbps UL
Antenna - Internal
Interface - On/Off button
WPS button - Reset button
Nano SIM card slot - USB Type-C port
LCD screen size - 1.44in TFT 128 x 128
Battery - Capacity: 3000mAh Li-Ion Battery, Working time: Up to 12 hours* (Battery life may vary due to different user usage and environment.)
USB version - USB 2.0 high-speed type-c port",14300.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2024-08/ProlinkMiFi1.jpg?itok=Yg3Q44WS,https://lifestore.lk/product/prolink-dl-7202-mobile-wi-fi-router
125,GEN-BA859D6C,Siyol Pocket Mi Fi Router,"4G, 3G Routers","Overview:
Work with Fixed and Mobile 4G/LTE networks and Mobile 3G networks.
Simply activate a portable Wi-Fi zone over any 3G or 4G SIM Card.
Battery backup up to 8 hours.",8990.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2021-08/Siyol-MifiRouter.jpg?itok=q6fm8qOI,https://lifestore.lk/product/siyol-pocket-mi-fi-router
126,GEN-5011FB54,4Glte External Antenna,"4G, 3G Routers","Overview:
External booster antenna for 4G/LTE router signal. Compatible with Fixed 4G/LTE routers.
Installation should be arranged by the customer. Technical support can be obtained online via the support desk of the manufacturer. Please, refer to the user manual for details.

Specifications:
Antenna Type
- Directional YAGI Antenna
Frequency Range
- 1800-2600MHz
Material
- Aluminum / Copper
Actual Gain
- 9dBi
Cable Type
- 10m, 5D-2V, 100% Copper Low Loss Cable
Connector Type
- SMA Male
Lightning Protection
- Direct Ground
Support Pole Diameter
- Ø38 - Ø 48mm",5500.00,50,https://lifestore.lk/sites/default/files/styles/product_image_large/public/2021-08/AJ4GAntenna-2.jpg?itok=dhezpA9_,https://lifestore.lk/product/4glte-external-antenna
